chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0x3ae1f70cf6da80955936f5599d103fcf62162d10,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3ae1f70cf6da80955936f5599d103fcf62162d10.json,B,medium,,0x3ae1f70cf6da80955936f5599d103fcf62162d10: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3ae1f70cf6da80955936f5599d103fcf62162d10,,,,,
ethereum,0x3af1ed23d4425aea89c84361399664a95530ac6c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3af1ed23d4425aea89c84361399664a95530ac6c.json,B,medium,,0x3af1ed23d4425aea89c84361399664a95530ac6c: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3af1ed23d4425aea89c84361399664a95530ac6c,,,,,
ethereum,0x3b1129fe01dc1249d2be072ffac4a59723119a75,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3b1129fe01dc1249d2be072ffac4a59723119a75.json,R2,low,token_movement_capability,"0x3b1129fe01dc1249d2be072ffac4a59723119a75 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3b1129fe01dc1249d2be072ffac4a59723119a75,,,,,
ethereum,0x3b83ea3f8cc10d99c1187119f7b8ba08465e2980,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3b83ea3f8cc10d99c1187119f7b8ba08465e2980.json,B,medium,,0x3b83ea3f8cc10d99c1187119f7b8ba08465e2980: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3b83ea3f8cc10d99c1187119f7b8ba08465e2980,,,,,
ethereum,0x3bd089fda508d2ae0001007a0e77f882abc14bd8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3bd089fda508d2ae0001007a0e77f882abc14bd8.json,R2,low,token_movement_capability,"0x3bd089fda508d2ae0001007a0e77f882abc14bd8 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3bd089fda508d2ae0001007a0e77f882abc14bd8,,,,,
ethereum,0x3be59da4ab2c8b8488e0e98dff528fa19d669cea,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3be59da4ab2c8b8488e0e98dff528fa19d669cea.json,B,medium,,0x3be59da4ab2c8b8488e0e98dff528fa19d669cea: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3be59da4ab2c8b8488e0e98dff528fa19d669cea,,,,,
ethereum,0x3cca057a2104eb0251d4272eaae169152033b67e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3cca057a2104eb0251d4272eaae169152033b67e.json,B,medium,,0x3cca057a2104eb0251d4272eaae169152033b67e: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3cca057a2104eb0251d4272eaae169152033b67e,,,,,
ethereum,0x3cf32d4d57e91e0a1c3658884040889dafbe5103,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3cf32d4d57e91e0a1c3658884040889dafbe5103.json,R2,medium,token_movement_capability,"0x3cf32d4d57e91e0a1c3658884040889dafbe5103 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0x3cf32d4d57e91e0a1c3658884040889dafbe5103,,,,,
ethereum,0x3d1a36f20298d7f8f41d79940bed1afbe8d7500c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3d1a36f20298d7f8f41d79940bed1afbe8d7500c.json,R2,low,token_movement_capability,"0x3d1a36f20298d7f8f41d79940bed1afbe8d7500c exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3d1a36f20298d7f8f41d79940bed1afbe8d7500c,,,,,
ethereum,0x3d512c1b1dbda46a80e5b2f77a27c6b4af6f20c1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3d512c1b1dbda46a80e5b2f77a27c6b4af6f20c1.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0x3d512c1b1dbda46a80e5b2f77a27c6b4af6f20c1 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x3d512c1b1dbda46a80e5b2f77a27c6b4af6f20c1,,,,,
ethereum,0x3d965cfdda791589ccab955498d509f2f7e30b79,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3d965cfdda791589ccab955498d509f2f7e30b79.json,B,medium,,0x3d965cfdda791589ccab955498d509f2f7e30b79: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3d965cfdda791589ccab955498d509f2f7e30b79,,,,,
ethereum,0x3dec040d11fd8de1358f4157f7a250715cd012bd,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3dec040d11fd8de1358f4157f7a250715cd012bd.json,R2,low,token_movement_capability,"0x3dec040d11fd8de1358f4157f7a250715cd012bd exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3dec040d11fd8de1358f4157f7a250715cd012bd,,,,,
ethereum,0x3e2b1f7c601300bd2a3c9a70edb1bbbf245cace0,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3e2b1f7c601300bd2a3c9a70edb1bbbf245cace0.json,R2,low,token_movement_capability,"0x3e2b1f7c601300bd2a3c9a70edb1bbbf245cace0 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3e2b1f7c601300bd2a3c9a70edb1bbbf245cace0,,,,,
ethereum,0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b.json,B,high,,0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b,,,,,
ethereum,0x3e95f3ad3ddac747a886cb4f7bd8bedcbac8f27a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3e95f3ad3ddac747a886cb4f7bd8bedcbac8f27a.json,R2,low,token_approval_capability,"0x3e95f3ad3ddac747a886cb4f7bd8bedcbac8f27a exposes token_approval_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x3e95f3ad3ddac747a886cb4f7bd8bedcbac8f27a,,,,,
ethereum,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1.json,B,medium,,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1,,,,,
ethereum,0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc.json,R2,low,unresolved_proxy_delegatecall,"0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,,,,,
ethereum,0x3f899cbe20efc5ab590c7b9aedf878e055ed0550,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3f899cbe20efc5ab590c7b9aedf878e055ed0550.json,R2,low,unresolved_proxy_delegatecall,"0x3f899cbe20efc5ab590c7b9aedf878e055ed0550 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x3f899cbe20efc5ab590c7b9aedf878e055ed0550,,,,,
ethereum,0x3febcead386747dcd02b3acd7e37a5394dd6fd92,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3febcead386747dcd02b3acd7e37a5394dd6fd92.json,B,medium,,0x3febcead386747dcd02b3acd7e37a5394dd6fd92: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x3febcead386747dcd02b3acd7e37a5394dd6fd92,,,,,
ethereum,0x407d77ddaf4aabdad7d1985fd36ee3a653ae596e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x407d77ddaf4aabdad7d1985fd36ee3a653ae596e.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0x407d77ddaf4aabdad7d1985fd36ee3a653ae596e exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x407d77ddaf4aabdad7d1985fd36ee3a653ae596e,,,,,
ethereum,0x408c022f572590b3d08bd9951a624c0d0beb2e30,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x408c022f572590b3d08bd9951a624c0d0beb2e30.json,R2,low,token_movement_capability,"0x408c022f572590b3d08bd9951a624c0d0beb2e30 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x408c022f572590b3d08bd9951a624c0d0beb2e30,,,,,
ethereum,0x40a044318af172ad8d1228f9dfcff2f7ea929a8c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x40a044318af172ad8d1228f9dfcff2f7ea929a8c.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0x40a044318af172ad8d1228f9dfcff2f7ea929a8c exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x40a044318af172ad8d1228f9dfcff2f7ea929a8c,,,,,
ethereum,0x4174451576e30fd3ca0a867c584abe1422107394,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4174451576e30fd3ca0a867c584abe1422107394.json,B,medium,,0x4174451576e30fd3ca0a867c584abe1422107394: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x4174451576e30fd3ca0a867c584abe1422107394,,,,,
ethereum,0x422375f5658e9b17115f639137aace711351fc9d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x422375f5658e9b17115f639137aace711351fc9d.json,R2,medium,ownership_admin_capability; token_movement_capability,"0x422375f5658e9b17115f639137aace711351fc9d exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0x422375f5658e9b17115f639137aace711351fc9d,,,,,
ethereum,0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea.json,R2,low,ownership_admin_capability; token_approval_capability,"0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea exposes ownership_admin_capability, token_approval_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea,,,,,
ethereum,0x427e6a09ee2a9ef4ecb6a1f8e32a04ff50aff0a3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x427e6a09ee2a9ef4ecb6a1f8e32a04ff50aff0a3.json,R2,low,token_movement_capability,"0x427e6a09ee2a9ef4ecb6a1f8e32a04ff50aff0a3 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x427e6a09ee2a9ef4ecb6a1f8e32a04ff50aff0a3,,,,,
ethereum,0x42ccc9422f83399a551866460bdb0013b498e8b7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x42ccc9422f83399a551866460bdb0013b498e8b7.json,R2,low,token_movement_capability,"0x42ccc9422f83399a551866460bdb0013b498e8b7 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x42ccc9422f83399a551866460bdb0013b498e8b7,,,,,
ethereum,0x431296107a9e4e184fd73bd6f852578d791f9d71,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x431296107a9e4e184fd73bd6f852578d791f9d71.json,B,medium,,0x431296107a9e4e184fd73bd6f852578d791f9d71: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x431296107a9e4e184fd73bd6f852578d791f9d71,,,,,
ethereum,0x438f67c2aa7ff150352295dcb190c19fb6672ad5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x438f67c2aa7ff150352295dcb190c19fb6672ad5.json,R2,medium,unresolved_proxy_delegatecall,"0x438f67c2aa7ff150352295dcb190c19fb6672ad5 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state.",https://etherscan.io/address/0x438f67c2aa7ff150352295dcb190c19fb6672ad5,,,,,
ethereum,0x445b24e7fd218572b62a891b481613bbb71705a3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x445b24e7fd218572b62a891b481613bbb71705a3.json,R2,low,token_movement_capability,"0x445b24e7fd218572b62a891b481613bbb71705a3 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x445b24e7fd218572b62a891b481613bbb71705a3,,,,,
ethereum,0x44cbf40ae487e77da5d419cc8fbd7652e41af1b4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x44cbf40ae487e77da5d419cc8fbd7652e41af1b4.json,R2,low,token_movement_capability,"0x44cbf40ae487e77da5d419cc8fbd7652e41af1b4 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x44cbf40ae487e77da5d419cc8fbd7652e41af1b4,,,,,
ethereum,0x45126d6de83cba2d2cb01cd6aba6a6063accf079,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45126d6de83cba2d2cb01cd6aba6a6063accf079.json,B,medium,,0x45126d6de83cba2d2cb01cd6aba6a6063accf079: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x45126d6de83cba2d2cb01cd6aba6a6063accf079,,,,,
ethereum,0x451d7d6f235c26172d5d39e24d8e96e05e62ff10,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x451d7d6f235c26172d5d39e24d8e96e05e62ff10.json,B,medium,,0x451d7d6f235c26172d5d39e24d8e96e05e62ff10: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x451d7d6f235c26172d5d39e24d8e96e05e62ff10,,,,,
ethereum,0x45a30e03b5b2bb9931a4517937ec151833e1825c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45a30e03b5b2bb9931a4517937ec151833e1825c.json,R2,low,unresolved_proxy_delegatecall,"0x45a30e03b5b2bb9931a4517937ec151833e1825c exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x45a30e03b5b2bb9931a4517937ec151833e1825c,,,,,
ethereum,0x45e87d68ff89dd2bc7729a86e776af9393ebf845,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45e87d68ff89dd2bc7729a86e776af9393ebf845.json,R2,low,token_movement_capability,"0x45e87d68ff89dd2bc7729a86e776af9393ebf845 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x45e87d68ff89dd2bc7729a86e776af9393ebf845,,,,,
ethereum,0x45f31d19c1592519240a3695ba2f8f5665da8927,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45f31d19c1592519240a3695ba2f8f5665da8927.json,B,medium,,0x45f31d19c1592519240a3695ba2f8f5665da8927: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x45f31d19c1592519240a3695ba2f8f5665da8927,,,,,
ethereum,0x460efa7c3e66f11de1fa3c94f97926b2b584f262,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x460efa7c3e66f11de1fa3c94f97926b2b584f262.json,R2,low,token_movement_capability,"0x460efa7c3e66f11de1fa3c94f97926b2b584f262 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x460efa7c3e66f11de1fa3c94f97926b2b584f262,,,,,
ethereum,0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b.json,R2,low,token_movement_capability,"0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b,,,,,
ethereum,0x46c80a57d5f6b7bf071156ed89ed36731fca1323,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x46c80a57d5f6b7bf071156ed89ed36731fca1323.json,R2,low,token_movement_capability,"0x46c80a57d5f6b7bf071156ed89ed36731fca1323 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x46c80a57d5f6b7bf071156ed89ed36731fca1323,,,,,
ethereum,0x471bb0cdf57b551660ba4846a83f746259194ff1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x471bb0cdf57b551660ba4846a83f746259194ff1.json,R2,low,unresolved_proxy_delegatecall; ownership_admin_capability; token_movement_capability,"0x471bb0cdf57b551660ba4846a83f746259194ff1 exposes unresolved_proxy_delegatecall, ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x471bb0cdf57b551660ba4846a83f746259194ff1,,,,,
ethereum,0x47a29e24fff7400e0f23785430b321c6d8b6352a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47a29e24fff7400e0f23785430b321c6d8b6352a.json,R2,low,token_movement_capability,"0x47a29e24fff7400e0f23785430b321c6d8b6352a exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x47a29e24fff7400e0f23785430b321c6d8b6352a,,,,,
ethereum,0x47a51af4b3bc07a389e2f516308782d6e815fb1c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47a51af4b3bc07a389e2f516308782d6e815fb1c.json,B,medium,,0x47a51af4b3bc07a389e2f516308782d6e815fb1c: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x47a51af4b3bc07a389e2f516308782d6e815fb1c,,,,,
ethereum,0x47e747f5e8cb5819c966292dd969d989ae9dea5e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47e747f5e8cb5819c966292dd969d989ae9dea5e.json,R2,low,token_movement_capability,"0x47e747f5e8cb5819c966292dd969d989ae9dea5e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x47e747f5e8cb5819c966292dd969d989ae9dea5e,,,,,
ethereum,0x48362f2848342bc52b0b312431c6c0ff107ecfe4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48362f2848342bc52b0b312431c6c0ff107ecfe4.json,B,medium,,0x48362f2848342bc52b0b312431c6c0ff107ecfe4: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x48362f2848342bc52b0b312431c6c0ff107ecfe4,,,,,
ethereum,0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48374472e0ffe0a770ba558263a9ae4b3c7fff91.json,B,medium,,0x48374472e0ffe0a770ba558263a9ae4b3c7fff91: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,,,,,
